"dates","y*(t)","y*(t-1)","y*(t-2)","g(t-1)"
1979-10-01,244.780916033538,243.852379382447,242.991692749529,0.895486203985861
1980-01-01,245.877531547561,244.780916033538,243.852379382447,0.889497410908754
1980-04-01,246.509438790781,245.877531547561,244.780916033538,0.88411703838186
1980-07-01,246.979010921062,246.509438790781,245.877531547561,0.880058232614108
1980-10-01,248.300937699556,246.979010921062,246.509438790781,0.874754633196632
1981-01-01,250.121630386477,248.300937699556,246.979010921063,0.866042841031307
1981-04-01,251.405213391699,250.121630386477,248.300937699556,0.855392136361852
1981-07-01,251.528400440022,251.405213391699,250.121630386477,0.846875722038085
1981-10-01,252.424050189577,251.528400440022,251.405213391699,0.839368630345912
1982-01-01,252.863117046316,252.424050189577,251.528400440022,0.833585732469954
1982-04-01,253.226837912289,252.863117046316,252.424050189577,0.830210508558532
1982-07-01,253.638070610036,253.226837912289,252.863117046316,0.829117135023199
1982-10-01,253.633367245266,253.638070610036,253.226837912289,0.831163274087428
1983-01-01,255.181091459099,253.633367245266,253.638070610036,0.831908682965504
1983-04-01,256.563092458687,255.181091459099,253.633367245267,0.830416714905057
1983-07-01,257.207536675522,256.563092458687,255.181091459099,0.829079021447076
1983-10-01,257.980745774062,257.207536675522,256.563092458687,0.828112440774937
1984-01-01,259.109371329384,257.980745774062,257.207536675522,0.826240901722751
1984-04-01,260.498540798803,259.109371329384,257.980745774062,0.822427686881799
1984-07-01,260.745469417752,260.498540798803,259.109371329384,0.819714671844248
1984-10-01,262.036063751207,260.745469417752,260.498540798803,0.815932405170675
1985-01-01,263.35819081747,262.036063751207,260.745469417752,0.810047450588735
1985-04-01,263.757644463766,263.35819081747,262.036063751207,0.804730158606067
1985-07-01,264.914335270526,263.757644463766,263.35819081747,0.798513369468588
1985-10-01,266.316157351292,264.914335270526,263.757644463766,0.790094004661728
1986-01-01,266.566355710615,266.316157351292,264.914335270526,0.782736836503243
1986-04-01,267.469086585782,266.566355710615,266.316157351292,0.775618789124744
1986-07-01,268.07244386089,267.469086585782,266.566355710615,0.769061737566283
1986-10-01,267.762148603757,268.07244386089,267.469086585782,0.76577036373157
1987-01-01,269.577809155441,267.762148603757,268.07244386089,0.760130655394858
1987-04-01,270.326072220347,269.577809155441,267.762148603757,0.753284727398368
1987-07-01,271.234392283176,270.326072220347,269.577809155441,0.745743292573101
1987-10-01,272.020690568407,271.234392283176,270.326072220347,0.737655602723734
1988-01-01,273.057636998795,272.020690568407,271.234392283176,0.728404306045348
1988-04-01,273.790486822532,273.057636998795,272.020690568407,0.718718839257398
1988-07-01,273.934494339932,273.790486822532,273.057636998795,0.710536251708764
1988-10-01,274.650587086857,273.934494339932,273.790486822532,0.702538309722571
1989-01-01,275.726427976661,274.650587086857,273.934494339932,0.693084387515437
1989-04-01,276.28115865509,275.726427976661,274.650587086857,0.683381038670141
1989-07-01,276.953419146435,276.28115865509,275.726427976661,0.673548064571209
1989-10-01,277.201451908816,276.953419146435,276.28115865509,0.664600529695907
1990-01-01,278.456718557912,277.201451908816,276.953419146435,0.653982316777496
1990-04-01,278.765215778649,278.456718557912,277.201451908816,0.643675282975124
1990-07-01,279.066963470289,278.765215778649,278.456718557912,0.634644084803765
1990-10-01,279.344063170259,279.066963470289,278.765215778649,0.626985840608355
1991-01-01,279.062535067569,279.344063170259,279.066963470289,0.62221420436971
