Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations,core.inflation.q
2004-01-01,12.9407024023782,2.98151563681378,4.03980632598611,1.12119988942894,1.05829068917232,1.12119988942894
2004-04-01,12.9442744503816,3.2447648531362,4.37257700352589,0.837178017061427,1.12781215038969,0.837178017061427
2004-07-01,12.9459316415121,3.85383034781095,4.83120629454536,0.842213404560575,0.977375946734413,0.842213404560575
2004-10-01,12.9492164051056,3.84574797066086,4.93349109135424,1.55038117172256,1.08774312069338,1.55038117172256
2005-01-01,12.9575854276523,3.67347446289997,4.93349109135424,1.8102939204725,1.26001662845427,1.8102939204725
2005-04-01,12.9699415356083,3.50603020894142,4.93349109135424,1.50695503289561,1.42746088241281,1.50695503289561
2005-07-01,12.9812674456609,3.04129430638487,4.76586843257494,2.03066637966959,1.72457412619007,2.03066637966959
2005-10-01,12.996155956048,3.00988945003719,4.66788472403135,1.28406576293892,1.65799527399416,1.28406576293892
2006-01-01,13.0001415046711,2.9762064485442,4.66788472403135,1.94502592644445,1.69167827548714,1.94502592644445
2006-04-01,13.0026537370364,3.0005391579266,4.66788472403135,1.40962419536602,1.66734556610475,1.40962419536602
2006-07-01,13.00368118763,3.28846996755152,4.83800801584224,1.55943630841351,1.54953804829073,1.55943630841351
2006-10-01,13.0088631573861,3.18563704591502,5.08135234914404,2.6687747826921,1.89571530322902,2.6687747826921
2007-01-01,13.0181533108372,3.52558975500287,5.43753795966539,2.00995753217848,1.91194820466253,2.00995753217848
2007-04-01,13.0243337031247,3.63998910799068,5.62454064312414,1.70003751724977,1.98455153513346,1.70003751724977
2007-07-01,13.0320666094232,4.0137192792172,5.99008327517132,1.52668615169611,1.97636399595412,1.52668615169611
2007-10-01,13.0367662725875,4.17514590510903,5.93551520744515,1.80479600822014,1.76036930233612,1.80479600822014
2008-01-01,13.0421766593618,3.9443063597093,5.57882927412299,1.50657198048874,1.63452291441369,1.50657198048874
2008-04-01,13.0366137495289,3.37807645025228,5.22942138586764,2.56732560205646,1.85134493561536,2.56732560205646
2008-07-01,13.0208532173821,3.04568441057018,5.19976961302411,2.73764721905036,2.15408520245392,2.73764721905036
2008-10-01,12.9999832914853,1.50906485972854,3.47274618601903,1.04318050356637,1.96368132629048,1.04318050356637
2009-01-01,12.9823562049627,-0.720061059588338,1.09218566385987,0.90083356911963,1.81224672344821,0.90083356911963
2009-04-01,12.9799192411611,-1.20305278798309,0.508228043594605,2.16346203457443,1.7112808315777,2.16346203457443
2009-07-01,12.9806292916321,-1.06413868439832,0.508228043594605,2.18199080471128,1.57236672799292,2.18199080471128
2009-10-01,12.9836253106895,-1.08055303427331,0.508228043594605,1.10883790306632,1.58878107786791,1.10883790306632
2010-01-01,12.989976472461,-1.36901202269905,0.508228043594605,2.05466952282259,1.87724006629365,2.05466952282259
2010-04-01,12.9999471249565,-1.3895398961736,0.508228043594605,2.24557352847264,1.89776793976821,2.24557352847264
2010-07-01,13.0065573861072,-1.27751253732935,0.508228043594605,1.73388136933426,1.78574058092395,1.73388136933426
2010-10-01,13.0071904324956,-1.59022122220277,0.508228043594605,2.35967264256003,2.09844926579738,2.35967264256003
2011-01-01,13.0134655015474,-2.10439890627544,0.508228043594605,4.11138025911325,2.61262694987004,4.11138025911325
2011-04-01,13.0144596304737,-2.21175190694464,0.508228043594605,2.67498553114944,2.71997995053925,2.67498553114944
2011-07-01,13.0175560420474,-2.32920984032714,0.508228043594605,2.20371310286425,2.83743788392174,2.20371310286425
2011-10-01,13.0194132876677,-2.25976553894211,0.508228043594605,2.08189543701992,2.76799358253672,2.08189543701992
2012-01-01,13.0258282476551,-1.74779681089967,0.508228043594605,2.06350534694348,2.25602485449427,2.06350534694348
2012-04-01,13.0250393712121,-1.50676923463302,0.508228043594605,1.71087522608287,2.01499727822763,1.71087522608287
2012-07-01,13.0371213432949,-1.42254145991075,0.508228043594605,1.86680200397515,1.93076950350535,1.86680200397515
2012-10-01,13.0355825192977,-1.66063639982851,0.508228043594605,3.03427519669097,2.16886444342312,3.03427519669097
2013-01-01,13.0420076207361,-1.59814865699004,0.508228043594605,1.81355437558958,2.10637670058464,1.81355437558958
2013-04-01,13.0473531521889,-1.46911414129724,0.508228043594605,1.19473716331169,1.97734218489185,1.19473716331169
2013-07-01,13.0567661627151,-1.36152842198232,0.508228043594605,1.43645912671545,1.86975646557692,1.43645912671545
2013-10-01,13.0620612035959,-1.1304670552665,0.508228043594605,2.11002972982769,1.6386950988611,2.11002972982769
2014-01-01,13.068629211776,-1.04097856680276,0.508228043594605,1.45560042173462,1.54920661039736,1.45560042173462
2014-04-01,13.0751648459153,-1.24278279867671,0.508228043594605,2.00195409080749,1.75101084227131,2.00195409080749
2014-07-01,13.0809078489105,-1.19641033230255,0.508228043594605,1.25096926121882,1.70463837589716,1.25096926121882
2014-10-01,13.0864853911092,-0.922369940828996,0.508228043594605,1.01386816393348,1.4305979844236,1.01386816393348
2015-01-01,13.0917392078605,-0.803379070133705,0.508228043594605,0.979636938953452,1.31160711372831,0.979636938953452
2015-04-01,13.0988449751591,-0.524097265154834,0.508228043594605,0.884826870892012,1.03232530874944,0.884826870892012
2015-07-01,13.10313570479,-0.66850548658879,0.508228043594605,1.82860214695464,1.17673353018339,1.82860214695464
2015-10-01,13.1105822516685,-0.8026664362342,0.508228043594605,1.55051196251512,1.3108944798288,1.55051196251512
2016-01-01,13.1122443523231,-0.992966399208868,0.508228043594605,1.74083679085212,1.50119444280347,1.74083679085212
2016-04-01,13.117537752784,-1.08328483668177,0.508228043594605,1.24610062078361,1.59151288027637,1.24610062078361
2016-07-01,13.1220353236006,-1.22764231521715,0.347655441257788,1.7637416517489,1.57529775647494,1.7637416517489
2016-10-01,13.1285104454096,-1.52015885085762,0.2537928523064,2.34512774927146,1.77395170316402,2.34512774927146
2017-01-01,13.1342583508673,-1.62797461878031,0.2537928523064,2.17209986254288,1.88176747108671,2.17209986254288
2017-04-01,13.1367691147119,-2.08287070004911,0.2537928523064,3.06568494585879,2.33666355235551,3.06568494585879
2017-07-01,13.1401679314496,-2.2546923222382,0.2537928523064,2.45102814050527,2.5084851745446,2.45102814050527
2017-10-01,13.1441522660708,-1.90695293336695,0.415233753030075,1.59993379668115,2.32218668639702,1.59993379668115
2018-01-01,13.1447469848294,-1.70506768822781,0.508228043594605,1.73653604424446,2.21329573182242,1.73653604424446
2018-04-01,13.1499999449865,-1.41062780841695,0.508228043594605,1.88792542661533,1.91885585201155,1.88792542661533
2018-07-01,13.1558542447607,-1.12229234618287,0.671608549767955,1.95120831626235,1.79390089595082,1.95120831626235
2018-10-01,13.1579930350444,-1.0383902291125,0.763307195103535,1.63111990974201,1.80169742421604,1.63111990974201
2019-01-01,13.1646754611899,-1.02393191698179,0.763307195103535,1.67870279572162,1.78723911208533,1.67870279572162
2019-04-01,13.1630810464829,-0.926909257526701,0.763307195103535,1.49983478879497,1.69021645263024,1.49983478879497
2019-07-01,13.1683171418402,-0.824618463619822,0.763307195103535,1.54204514063483,1.58792565872336,1.54204514063483
